id,source,name,category,price,url
078e2d43-4c12-ea65-5aba-3f9cb9e9c71f,compughana,Sencor Sts 2652rd Toaster,Desktops,385,https://compughana.com/sencor-toaster-sts-2652rd.html
0d4da848-47c5-537e-2347-6652f3dbb4c2,compughana,Nasco 8watt Rms Mobile Bluetooth Speaker Nasd-200,Desktops,399,https://compughana.com/nasco-8watt-rms-mobile-bluetooth-speaker-nasd-200.html
171b5a6d-530d-5561-bd70-acad8a241fe2,compughana,Samsung 13kg Active Wash Washing Machine + Samsung 23l Solo Microwave Oven,Desktops,7,https://compughana.com/samsung-wa13t5260by-active-wash-13kg-washing-machine-1.html
220ff0df-fe51-7aaf-a7eb-194b3f5e55e8,compughana,"Samsung Led 32"" Ua32t5300 Smart Satellite",Desktops,3,https://compughana.com/samsung-led-ua32t5300-smart-satellite.html
25d10865-237c-dca8-b373-1160fd4d68dc,compughana,Tcl 2.0hp R410a Split Inverter Tac-18csa/xa82i Air Conditioner  Black Mirror,Desktops,7,https://compughana.com/tcl-2-0hp-r410a-split-inverter-tac-18csa-xa82i-black-mirror-air-conditioner.html
25fae9a5-510c-1099-20ef-84d827d7e75b,compughana,Tcl 240w 3.1ch Wifi Wirelss Subwoofer Ultraslim Soundbar - S643w,Desktops,2,https://compughana.com/tcl-240w-3-1ch-wifi-wirelss-subwoofer-ultraslim-soundbar-s643w.html
2628ed7c-e24b-dda8-487c-f1050656227b,compughana,Samsung Galaxy A03 Core 32gb 2gb Ram,Desktops,929,https://compughana.com/samsung-galaxy-a03-core-sm-a032f-ds-32gb.html
2a887ae5-3dcf-52c3-81af-9e8b820deb79,compughana,Sencor  Stand Mixer 2in1 -Stm 3750wh,Desktops,2,https://compughana.com/sencor-stand-mixer-2in1-stm-3750wh.html
2b59a799-3e9f-3da2-b6f7-211b2430d3f4,compughana,Lg 70'' Led Uhd Smart Satellite Tv,Desktops,14,https://compughana.com/lg-70-led-uhd-smart-satellite-tv.html
2c55f332-f395-0f7b-0cdb-efaa27241796,compughana,Jbl Tune 225,Desktops,1,https://compughana.com/jbl-tune-225.html
39be9151-a5cd-4b85-bf1d-c0fc3ca04248,compughana,Sencor Scooter Handlebar Bag,Desktops,235,https://compughana.com/sencor-scooter-handlebar-bag.html
3d2b3a09-627e-2ff1-fba4-6f7e7e7c8fd8,compughana,Sencor Multifunctional Stand Mixer,Desktops,4,https://compughana.com/sencor-multifunctional-stand-mixer.html
418a99ef-33d3-e077-3219-c48d46306be9,compughana,Samsung Galaxy Tab A9 8.7 Inch + Free Remax Ear Buds,Desktops,2,https://compughana.com/samsung-galaxy-tab-a9-128gb-8gb-ram-8-7-inch.html
48e01829-077f-7996-977b-018ae00f5189,compughana,"Lg 50 Inch Uhd 4k Tv  Uq7000 Series, 4k Active Hdr Webos Smart Thinq Ai",Desktops,6,https://compughana.com/lg-uhd-4k-tv-50-inch-uq7000-series-4k-active-hdr-webos-smart-thinq-ai.html
496029b7-363d-0263-94e0-c0f65f19f836,compughana,Samsung 411l Fridge Bespoke  Rt42cb66218a + Samsung 7kg Washing Machine Silver,Desktops,17,https://compughana.com/samsung-411l-fridge-bespoke-rt42cb66218a-1.html
4cf9ca60-13bc-940d-8f35-199866b0de85,compughana,Lg 55'' Oled Evo 4k Smart Television,Desktops,14,https://compughana.com/lg-55-oled-evo-4k-smart-television.html
4eb5de6c-6573-1e01-0ee5-1956ddec87d2,compughana,Samsung 7kg Top Load Full Auto Washer Washing Machine + Samsung 32'' Led  Satellite Tv,Desktops,5,https://compughana.com/samsung-7kg-top-load-full-auto-washer-washing-machine-1.html
50c42769-61a9-bc6a-a8fd-89b753a3787d,compughana,"Lg Oled Tv 55 Inch A1 Series, Cinema Screen Design 4k Cinema Hdr Webos Smart Ai Thinq Pixel Dimming",Desktops,13,https://compughana.com/lg-oled-4k-tv-55-inch-a1-series-self-lighting-oled-a7-gen4-ai-processor-4k-perfect-black-perfect-color.html
514e19f9-68af-1a23-c650-4d4b19cd36e0,compughana,Sencor Electric Toaster,Desktops,265,https://compughana.com/sencor-electric-toaste.html
5823eaae-25a8-5ec3-99f3-0e8c38d53018,compughana,Midea 2.5hp R32 Inverter Msag-24crdn8 Black Mirror Air Conditioner,Desktops,11,https://compughana.com/midea-2-5hp-r32-inverter-msag-24crdn8-black-mirror-air-conditioner.html
586d915f-ee81-1c66-f34a-f6af4ca44118,compughana,Tecno Phantom V Flip 5g Ad11 256gb 8gb Ram - Mystic Dawn,Desktops,6,https://compughana.com/tecno-phantom-v-flip-5g-ad11-256gb-8gb-ram-mystic-dawn.html
5964b63b-a6fc-c922-d2e3-59e1272c9a7e,compughana,Sencor Shb 4110wh Stick Blender,Desktops,285,https://compughana.com/sencor-shb-4110wh-stick-blender.html
5a9e7c6a-ed07-d9fd-6872-44990ca49453,compughana,Sony Led Kd-50x75k 4k Uhd Hdr Smart Google Television,Desktops,6,https://compughana.com/sony-led-kd-50x75k-4k-uhd-hdr-smart-google-television.html
5c33fe71-dac9-1adb-e6c6-49f6338b30cd,compughana,Sencor Contact Grill -  Sbg 6650bk,Desktops,1,https://compughana.com/sencor-contact-grill-sbg-6650bk.html
5ec7ec92-1ebe-dcfd-85a1-258635a6dc82,compughana,"Lenovo V14-igl N4020 4gb 1tb 14"" Freedos - Laptop",Desktops,2,https://compughana.com/lenovo-laptop-intel-celeron-dual-core-n4020-2-8ghz.html
68dcac61-fff9-8bbe-1674-0010ac237975,compughana,Xiaomi Redmi Note 12 128gb 8gb,Desktops,2,https://compughana.com/xiaomi-redmi-note-12-128gb-8gb-mi-lcd-writing-tablet-bhr4245gl-mi-cover-note12.html
6a7c323e-dbc2-31c8-7f9a-f1d9d08b3e64,compughana,Sony 1000w Soundbar 5.1ch Ht-s500rf,Desktops,5,https://compughana.com/sony-1000w-soundbar-5-1ch-ht-s500rf.html
6db03fd5-b360-1a14-0e21-a01ec757e838,compughana,Sony High Power Wireless Speaker Srs-xv900,Desktops,13,https://compughana.com/sony-high-power-wireless-speaker-srs-xv900.html
735a82f7-d913-c475-950d-b5aa06f83a60,compughana,Lg 8kg Dryer Rh80t2sp7rm Washing Machine Silver,Desktops,11,https://compughana.com/lg-8kg-dryer-rh80t2sp7rm-washing-machine-silver.html
7c1239a5-2cb3-861a-593d-df5e19acee36,compughana,"Lg Uhd 4k Tv 65 Inch Uq7000 Series, 4k Active Hdr Webos Smart Thinq Ai",Desktops,10,https://compughana.com/lg-uhd-4k-tv-65-inch-uq7000-series-4k-active-hdr-webos-smart-thinq-ai.html
81339b97-6abc-d7d4-7f04-996dcabf5c22,compughana,"Lg 65"" Led  Uhd Smart Satellite 4k Television",Desktops,10,https://compughana.com/lg-65-led-uhd-smart-satellite-4k-television.html
81ee7d6f-3002-d764-09a2-dd5044471637,compughana,"Lg Oled Tv 55 Inch Bx Series, Cinema Screen Design 4k Cinema Hdr Webos Smart Thinq Ai Pixel Dimming",Desktops,15,https://compughana.com/lg-oled-tv-55-inch-bx-series-cinema-screen-design-4k-cinema-hdr-webos-smart-thinq-ai-pixel-dimming.html
8b75fd11-afd3-3b79-d50b-bcb21ff6046d,compughana,Lg Uhd 4k Tv 82 Inch Up80 Series Cinema Screen Design 4k Cinema Hdr Webos Smart With Thinq Ai,Desktops,24,https://compughana.com/lg-led-82up8050pvb-uhd-smart-satellite.html
8b8e01bc-42bd-2fce-75eb-cdfaacc82f0b,compughana,Lg Sqc2 2.1ch 300w Soundbar With Subwoofer,Desktops,2,https://compughana.com/lg-sqc2-2-1ch-300w-soundbar-with-subwoofer.html
8f161c13-5152-adfd-e1c1-4a495485ad4e,compughana,Lg Xboom Xl5s Party Speaker With Bluetooth,Desktops,5,https://compughana.com/lg-xboom-xl5s-party-speaker-with-bluetooth.html
93a0f62f-49c2-7c34-4095-d36c549fd024,compughana,Sencor Shb 4330wh Food Chopper,Desktops,405,https://compughana.com/sencor-shb-4330wh-food-chopper.html
9b2060a2-5a14-eece-83eb-2b4f77dcc80e,compughana,Samsung Duracool 260ltr Top Mount Fridge + Midea Chest Freezer + Blutek Smart Tv 32 Inch,Desktops,9,https://compughana.com/samsung-duracool-260ltr-top-mount-fridge-1.html
9c7236f3-1c79-3953-4f8e-7d0ce17ada64,compughana,Samsung 411l Fridge Bespoke  Rt42cb66218a,Desktops,11,https://compughana.com/samsung-411l-fridge-bespoke-rt42cb66218a.html
a214377c-dcc6-0c54-a854-54144695c745,compughana,Hp 4gb 1tb 15.6'' 15-gw0049nia Amd Athalon 3050u Laptop,Desktops,2,https://compughana.com/hp-15-gw0049nia-amd-athalon-3050u-4gb-1tb-15-6inch-radeon-integrated-graphics.html
a4d6b147-8ac0-1b65-8e57-0ac41c7ad7cc,compughana,Samsung The Freestyle Full Hd Smart Portable Projector,Desktops,11,https://compughana.com/the-freestyle.html
a5b4d71a-4a83-3344-7a64-af488c6ef7b4,compughana,Sencor Hand Blender - Shb 4211wh,Desktops,345,https://compughana.com/sencor-hand-blender-shb-4211wh.html
a7b4bb56-d800-f42a-1808-f2d04fe0af22,compughana,Samsung 310l Fridge- Rt31har4dsa Silver + Midea 50x50 Gas Cooker Black Mirror & Midea  140l Chest Freezer,Desktops,9,https://compughana.com/samsung-fridge-rt31har4dsa-silver-310l-fridge.html
ac57418e-ddd8-6b3a-7ff9-c2fc5ac3830d,compughana,Jbl Quantum One Wired Over-ear Gaming Headset,Desktops,2,https://compughana.com/jbl-quantum-one-wired-over-ear-gaming-headset.html
ad079e71-a1c4-5d6b-4c47-1dca9c3a1f85,compughana,Lenovo 8gb 512gb Ssd 15.6 Inch Thinkbook 15 Gen4 Iap I7-1255u Laptop,Desktops,11,https://compughana.com/lenovo-8gb-512gb-ssd-15-6-inch-thinkbook-15-gen4-iap-i7-1255u-laptop-1.html
addf9a64-d53c-abfe-c7e3-4b18e888d988,compughana,"Dell Vostro 3500 - 11th Gen Core I3 1tb Hdd 4gb Ram 15.6"" Freedos Laptop",Desktops,4,https://compughana.com/dell-vostro-3500-11th-generation-intel-core-i5-1135g7-1tb-hdd-4gb-ram-15-6-freedos-3.html
af1778e7-b8cc-b837-7790-c1d312221f9d,compughana,Nasco 146l Nasd2-23s  Fridge + 43 Inch Blutek Fhd Satellite Tv + Midea Chest Freezer 140l,Desktops,6,https://compughana.com/nasco-146l-nasd2-23s-fridge-1.html
b1d9d6b1-96bb-2407-feec-b53f3592042b,compughana,Viewsonic Pa503s - 3600 Lumens Svga Projector,Desktops,4,https://compughana.com/viewsonic-pa503s-3600-lumens-svga-projector.html
b378fa31-ab5c-821c-5414-1de86c66e8a7,compughana,Hp 5ar83b Deskjet 2710 All-in-one Wireless Color Printer,Desktops,759,https://compughana.com/hp-2710-deskjet-all-in-one-printer.html
b37b156a-c252-0b97-bbcc-71ce9ccd21e4,compughana,Tcl  350w 3.1ch  Wifi Hdr Sound Bar - P733w,Desktops,2,https://compughana.com/tcl-350w-3-1ch-wifi-hdr-sound-bar-p733w.html
b3e2b3cc-2e6b-6c8a-f96e-64372b1eaee3,compughana,Jbl Jrpop Kids Portable Bluetooth Speaker,Desktops,375,https://compughana.com/samsung-galaxy-a01-683.html.html
b89b60ff-e2fc-13cf-3926-5b24a5fc555c,compughana,"Lg 70 Inch 4k Uhd Smart  75 Series, Quad Core Processor, Active Hdr, Magic Remote & Arabic Ai",Desktops,12,https://compughana.com/lg-led-uhd-smart-satellite-70up7550pvd.html
ba0ce41b-eb71-d56d-0cfb-1775b442deb7,compughana,Samsung 8kg Ww80t4020cx Front Load Washing Machine,Desktops,6,https://compughana.com/samsung-8kg-ww80t4020cx-front-load-washing-machine.html
c38dfbfb-e7ba-0d06-0545-095a3d642e7f,compughana,Xiaomi Redmi Note 12 128gb  6gb Ram,Desktops,2,https://compughana.com/xiaomi-redmi-note-12-128gb-6gb-ram.html
c67cd171-9429-d471-f258-8b48ccb7b504,compughana,"Blutek 32"" Hd Satellite Led Television",Desktops,949,https://compughana.com/blutek-wb5000ts-hd-satellite-led-tv-50-black.html.html
c6ef1e2e-e770-7f44-edae-cd53ce0ab09a,compughana,Samsung 11kg  Wa11cg5441by Active Washing Machine,Desktops,5,https://compughana.com/samsung-11kg-wa11cg5441by-active-washing-machine.html
c7a8ded6-5872-21c0-fef7-7e1483668b9e,compughana,Tcl 260w 2.1ch Wifi Hdr  Sound Bar Ts8111,Desktops,2,https://compughana.com/tcl-sound-bar-260w-2-1ch-wifi-hdr-ts8111.html
cfa64135-5540-4e59-8cf1-e87eb67ab08f,compughana,Lg Led 32'' Hd Smart Tv,Desktops,2,https://compughana.com/lg-led-32lq630b6lb-smart-satellite.html
d3a5b63c-b3ea-8bde-511b-6e029b0091bd,compughana,Samsung 300w Soundbar Hw-a450 + Samsung 32'' Led Smart Satellite,Desktops,3,https://compughana.com/samsung-300w-soundbar-hw-a450-1.html
d7022f1a-a4b4-937b-d1b9-f1b90febb2d1,compughana,Lg 250w Xboom Xl7s  Bluetooth Party Speaker,Desktops,7,https://compughana.com/lg-250w-xboom-xl7s-bluetooth-party-speaker.html
df0c4693-1be2-cbc3-012e-c923e4566f49,compughana,Lg Led 75''  Uhd Smart Satellite 4k Television,Desktops,17,https://compughana.com/lg-led-75-uhd-smart-satellite-4k-television.html
e06983f6-154a-3da5-14bf-31bc8f67ae34,compughana,Lenovo 8gb 512gb Ssd 14 Inch Thinkpad E14 Gen5 I5-1335u Laptop + Hp Laserjet Printer,Desktops,12,https://compughana.com/lenovo-8gb-512gb-ssd-14-inch-thinkpad-e14-gen5-i5-1335u-laptop-1.html
f07d9886-8391-1dab-4efc-238cc225c951,compughana,Sencor Scooter Phone Holder Phone Holder,Desktops,205,https://compughana.com/sencor-scooter-phone-holder-phone-holder.html
010c687e-d75e-042f-5e11-dbee17c12ed1,frankotrading,Itel 5081,Mobile Phones,160,https://frankotrading.com/product/itel-5081-3/?v=6848ae6f8e78
03e40d40-f77e-ce6d-8f78-b59d70f7970e,frankotrading,Itel A60s (128gb+4gb),Mobile Phones,800,https://frankotrading.com/product/itel-a60s-128gb4gb/?v=6848ae6f8e78
05b283fb-73c5-32e9-92ff-ea27c7716990,frankotrading,Tecno Pova Neo (64gb+4gb) plus free IEB-52,Mobile Phones,1796,https://frankotrading.com/product/tecno-pova-neo-64gb4gb/?v=6848ae6f8e78
0ae05c3e-2ed0-c3b6-cca7-bbb666a45a7f,frankotrading,Samsung tab S9 (x716b) (128gb+8gb) (5g),Mobile Phones,10700,https://frankotrading.com/product/samsung-tab-s9-x716b-128gb8gb-5g/?v=6848ae6f8e78
0df67929-00f0-943f-0765-07a099da14a0,frankotrading,Tcl 40se (256gb+6gb) T610k 4G,Mobile Phones,1360,https://frankotrading.com/product/tcl-40se-256gb6gb-t610k-4g/?v=6848ae6f8e78
0f5cdd34-0de9-30c9-1be3-62129cc385f5,frankotrading,Xtigi kids 5 mini 2 (32gb+3gb),Mobile Phones,730.00473,https://frankotrading.com/product/4g-xtigi-kids-5-mini-2-32gb3gb/?v=6848ae6f8e78
1187aef0-11f1-e266-24bc-c7a46ecf1659,frankotrading,Tecno pop 8 (BG6) (128gb+4gb) 4g,Mobile Phones,1009,https://frankotrading.com/product/tecno-pop-8-bg6-128gb4gb-4g/?v=6848ae6f8e78
12528671-8c6e-91ff-625e-1cd4865f3093,frankotrading,Samsung galaxy S23 (128gb+8gb) plus free Nokia 6310 and Soundcore Earbud (Note E),Mobile Phones,10499.009,https://frankotrading.com/product/samsung-galaxy-s23-sm-s911b-128gb8gb-dual-sim/?v=6848ae6f8e78
151dadf0-6b54-4a34-00c8-07b8d08cc16e,frankotrading,Samsung A346 (A34) (128gb+6gb) plus free Nokia 6310 and Tonemac W17,Mobile Phones,4099,https://frankotrading.com/product/sam-a346-a34-128gb6gb/?v=6848ae6f8e78
16bb5e13-d57a-52dc-b24f-2ccf52345bdc,frankotrading,Itel S23 (128+4) 4G,Mobile Phones,950.0088,https://frankotrading.com/product/itel-s23-1284-4g/?v=6848ae6f8e78
179e09b3-9f13-7c5b-c608-ec0345f55728,frankotrading,Tecno pop 8 (BG6) (64gb+3gb) 4G,Mobile Phones,890.00849,https://frankotrading.com/product/tecno-pop-8-bg6-64gb3gb-4g/?v=6848ae6f8e78
17a67b6e-3b0a-7587-4466-7438362c9f72,frankotrading,Samsung A155 (A15) (128gb+4gb) plus free itel 2163,Mobile Phones,1859,https://frankotrading.com/product/samsung-a155-a15-128gb4gb/?v=6848ae6f8e78
17dd0f70-94ac-e381-5aba-11e71139cf8c,frankotrading,Tecno Spark 20 (kj5) (128gb+4gb) 4G,Mobile Phones,1180.001149,https://frankotrading.com/product/tecno-spark-20-kj5-128gb4gb-4g/?v=6848ae6f8e78
180db4b1-d810-f839-3660-eeb3b5994b8a,frankotrading,Nokia C20 (16gb/2gb),Mobile Phones,880,https://frankotrading.com/product/nokia-c20-216/?v=6848ae6f8e78
190f1f54-919c-bae9-3cf7-518492bcd338,frankotrading,Tcl 408 (T507u) (64gb+4gb),Mobile Phones,1280.00105,https://frankotrading.com/product/tcl-408-t507u-64gb4gb/?v=6848ae6f8e78
1ae68bad-f512-507f-223c-f2a0c8f0dcd6,frankotrading,Samsung A155 (A15) (128gb+4gb),Mobile Phones,1859,https://frankotrading.com/product/samsung-a155-a15-128gb4gb/?v=6848ae6f8e78
1b3c8f27-f671-50fd-0a9f-7c838fa98612,frankotrading,Itel P17 Pro (32gb+2gb) 3g,Mobile Phones,760.0055,https://frankotrading.com/product/itel-p17-pro-32gb2gb-4g-lte/?v=6848ae6f8e78
1cc9eab0-f2d9-fd20-584d-54d9319495eb,frankotrading,Xtigi kids 2 Tablet (16gb+1gb),Mobile Phones,482.0044,https://frankotrading.com/product/xtigi-kids-2-tablet-16gb1gb/?v=6848ae6f8e78
1e84b17b-0cbd-cc46-e0a3-7de6273e4bd1,frankotrading,Tecno spark 20 (kj5) (128+8) plus free IEB-82 Headset,Mobile Phones,1515,https://frankotrading.com/product/tecno-spark-20-kj5-1288/?v=6848ae6f8e78
20597d9b-4c81-0893-093a-6ba7ff9a2175,frankotrading,Infinix Hot 40i (x6528) (256gb+8gb) plus free coffee cup,Mobile Phones,1628,https://frankotrading.com/product/infinix-hot-40i-x6528-256gb8gb/?v=6848ae6f8e78
206b63d9-6994-bcf0-ae13-e33892213002,frankotrading,Samsung A042 (A04e) (128gb+4gb) plus free Tonemac UC31 and Micro (32gb),Mobile Phones,1249,https://frankotrading.com/product/samsung-a042-a04e-128gb4gb/?v=6848ae6f8e78
229b19a8-4bd2-6e48-8bf5-ce538a7396ef,frankotrading,TCL Onetouch 4021,Mobile Phones,110,https://frankotrading.com/product/tcl-one-touch-4021/?v=6848ae6f8e78
25e33655-5b63-d7cc-26b3-35cddd037e92,frankotrading,Itel A05s (32gb+2gb) (A663L),Mobile Phones,660,https://frankotrading.com/product/itel-a05s-32gb2gb-a663l/?v=6848ae6f8e78
26929890-23de-d240-53e6-a98ec9232f11,frankotrading,Nokia G20 (64gb/4gb),Mobile Phones,1400,https://frankotrading.com/product/nokia-g20-644/?v=6848ae6f8e78
2833eae6-b4e9-b46e-642c-dd54936cb328,frankotrading,Samsung A24 (A245) (128gb+6gb) 4g plus free Nokia 210 and Tonemac charger UCS20,Mobile Phones,2999,https://frankotrading.com/product/sam-a24-a245-128gb-6gb-4g-plus-free-oraimo-freepods-and-nokia-110/?v=6848ae6f8e78
28ae57a4-edf4-1971-f8d2-bad184d07c10,frankotrading,Tecno Spark 20 (kj5) (128gb+4gb) 4G plus free OTG Pendrive (64gb),Mobile Phones,1215,https://frankotrading.com/product/tecno-spark-20-kj5-128gb4gb-4g/?v=6848ae6f8e78
28e3d236-37fc-d5f9-0fe6-64912065cc0e,frankotrading,Iphone 14 pro max (256gb),Mobile Phones,14500,https://frankotrading.com/product/iphone-14-pro-max-256gb/?v=6848ae6f8e78
29c72c30-9bc4-06fc-55c3-ec16dcee33e3,frankotrading,Infinix Hot 40 (x6836) (256gb+8gb) 4G,Mobile Phones,1820.001787,https://frankotrading.com/product/infinix-hot-40-x6836-256gb8gb-4g/?v=6848ae6f8e78
2a68787e-8321-2958-8af8-8d9f30d9b481,frankotrading,Tecno phantom V Fold (AD1O) (256gb+12gb),Mobile Phones,11300.00105,https://frankotrading.com/product/tecno-phantom-v-fold-adio-256gb12gb/?v=6848ae6f8e78
2b3f5f79-043e-c83f-8f82-303cd3581d80,frankotrading,Infinix Hot 12i (64/4),Mobile Phones,1305.0085,https://frankotrading.com/product/infinix-hot-12i-64-4/?v=6848ae6f8e78
2b62982d-4585-c4cb-7620-fc1008bc5b44,frankotrading,Huawei nova Y61 (128gb+4gb) plus FREE Band 8 and 3 in 1 cable,Mobile Phones,2241,https://frankotrading.com/product/huawei-nova-y61-128gb4gb/?v=6848ae6f8e78
2b861073-263e-8212-8b6c-9ce24af4836c,frankotrading,Infinix Hot 40 pro (x6837) (256gb+8gb) plus free coffee cup,Mobile Phones,2158,https://frankotrading.com/product/infinix-hot-40-pro-x6837-256gb8gb/?v=6848ae6f8e78
2bc3f0a2-3aa4-7e60-dab1-8f3452aeb600,frankotrading,Samsung S23fe ( S711b) (256gb+8gb) plus free Nokia C30 (32gb+2gb) and Soundcore Earbud (Note E),Mobile Phones,7899,https://frankotrading.com/product/samsung-s23fe-s711b-256gb8gb/?v=6848ae6f8e78
2c289530-c66f-aed5-ab7d-2e03f8d58960,frankotrading,Samsung Galaxy A045 (A04) (64gb+4gb) plus free Tonemac UCS20 and OTG Pendrive (32gb),Mobile Phones,1419.001259,https://frankotrading.com/product/samsung-galaxy-a04-64gb4gb/?v=6848ae6f8e78
2dd3176b-16ec-68a4-9e81-354f3173a823,frankotrading,Infinix Note 30 (x6716b) (128gb+8gb),Mobile Phones,1795,https://frankotrading.com/product/infinix-note-30-x6716b-128gb8gb/?v=6848ae6f8e78
2e6b1ffb-3ea5-61a1-7d96-48d9d3e106b1,frankotrading,Infinix Hot 40i (128gb+4gb) 4G,Mobile Phones,1168,https://frankotrading.com/product/infinix-hot-40i-128gb4gb-4g/?v=6848ae6f8e78
2ebf7b23-d05e-1021-7eda-b2959d03b5d9,frankotrading,Itel P17 pro (32gb+2gb) 4G,Mobile Phones,830.0066,https://frankotrading.com/product/itel-p17-pro-32gb2gb-4g/?v=6848ae6f8e78
2fe52ce0-5aae-0c0d-c3bc-504b4ca1da86,frankotrading,Nokia C30 (32gb/2gb) 4G,Mobile Phones,650,https://frankotrading.com/product/nokia-c30-32-2/?v=6848ae6f8e78
302cd0d9-e70c-c58b-6776-2489c3c074f1,frankotrading,Infinix Hot 40 pro (x6837) (256gb+8gb),Mobile Phones,2100.002015,https://frankotrading.com/product/infinix-hot-40-pro-x6837-256gb8gb/?v=6848ae6f8e78
369551d5-1f44-aff8-1675-6fa0cc07310b,frankotrading,Samsung tab S9 Ultra (x916b) (256gb+12gb) (5g),Mobile Phones,15540,https://frankotrading.com/product/samsung-tab-s9-ultra-x716b-128gb8gb-5g/?v=6848ae6f8e78
3903a1ac-c521-19c0-89d4-567a2268a8c0,frankotrading,Tecno phantom V Fold (ADIO) (512gb+12gb),Mobile Phones,12700.00118,https://frankotrading.com/product/tecno-phantom-v-fold-adio-512gb12gb/?v=6848ae6f8e78
3ab95c48-d473-c30f-60f9-15bd0575c374,frankotrading,Tecno T475,Mobile Phones,229,https://frankotrading.com/product/tecno-t475/?v=6848ae6f8e78
3afb4791-9d8a-ce85-d653-7581c9c69a63,frankotrading,Infinix Note 30 (x6716b) (256gb+8gb) plus free Bluetooth Earphone,Mobile Phones,2115.00208,https://frankotrading.com/product/infinix-note-30-x6716b-256gb8gb-plus-free-t1-neo-and-backpack/?v=6848ae6f8e78
3e87cb9b-38d2-1626-3253-b7716cc6f906,frankotrading,Infinix Hot 40i (x6528) (256gb+8gb) plus free Itel 2163,Mobile Phones,1628,https://frankotrading.com/product/infinix-hot-40i-x6528-256gb8gb/?v=6848ae6f8e78
42998d78-7507-978d-e0ca-8ffe5bc608a8,frankotrading,Samsung Tab S9+ (x816b) (256+12) (5g),Mobile Phones,12800,https://frankotrading.com/product/samsung-tab-s9-x816b-25612-5g/?v=6848ae6f8e78
47794656-9d2a-5d87-754b-a97c97fa377e,frankotrading,Iphone 15 (256gb) plus free Tonemac powerbank 20000mAh,Mobile Phones,12300,https://frankotrading.com/product/iphone-15-256gb/?v=6848ae6f8e78
49443969-4d2d-a7f2-0ced-b54831fe7e8f,frankotrading,Tecno T529,Mobile Phones,242,https://frankotrading.com/product/tecno-t529/?v=6848ae6f8e78
4ad456d3-7256-c737-a940-fdb3f9958a4b,frankotrading,Tecno Pop 5p (32+2gb),Mobile Phones,1151.001024,https://frankotrading.com/product/tecno-pop-5p/?v=6848ae6f8e78
4c3837e4-464f-2743-2daf-69ab85e789b1,frankotrading,Tecno Spark 8C (kG5K) (64+3),Mobile Phones,1512,https://frankotrading.com/product/tecno-spark-8c-kg5k-64gb3gb/?v=6848ae6f8e78
4cbe69d6-873e-6a50-3b9c-82c13ea8b5b8,frankotrading,Samsung A155 (A15) (256gb+8gb),Mobile Phones,2499,https://frankotrading.com/product/samsung-a155-a15-256gb8gb/?v=6848ae6f8e78
4e05c709-2fee-4162-ccdd-fa8c3aa54761,frankotrading,Samsung galaxy s22 ultra (s908e) (512gb+12gb),Mobile Phones,16300.00145,https://frankotrading.com/product/samsung-galaxy-s22-ultra-s908e-512gb12gb/?v=6848ae6f8e78
52876568-bee9-1a5f-c049-71231d3643ce,frankotrading,Samsung galaxy z flip 5 (f731b) (256gb+8gb) + free Asano chest freezer (As-110) and Tonemac W17,Mobile Phones,12499,https://frankotrading.com/product/sam-galaxy-z-flip-5-f731b-256gb8gb/?v=6848ae6f8e78
52b4a9b3-a742-155d-b2d6-1c1e5d18620f,frankotrading,Samsung A155 (A15) (256gb+8gb) plus free Tonemac UCS20 charger,Mobile Phones,2499,https://frankotrading.com/product/samsung-a155-a15-256gb8gb/?v=6848ae6f8e78
53071d12-c2c9-5893-bb30-11b91492b0d9,frankotrading,Tecno camon 20 pro (CK7N) (256gb+8gb) plus free IEB-52,Mobile Phones,2560,https://frankotrading.com/product/tecno-camon-20-pro-ck7n-256gb8gb/?v=6848ae6f8e78
53873b2d-8e51-7ce7-685a-6fe5e18b2884,frankotrading,Nokia 210,Mobile Phones,410.0032,https://frankotrading.com/product/nokia-210-2/?v=6848ae6f8e78
53aa55c5-0c02-7d6f-7675-b0a58c8bfdcc,frankotrading,Infinix Hot 40 (x6836) (256gb+8gb) 4G plus free fashion bag,Mobile Phones,1898,https://frankotrading.com/product/infinix-hot-40-x6836-256gb8gb-4g/?v=6848ae6f8e78
57457b4c-8dd0-b7f0-0f02-49ff66a11912,frankotrading,Samsung A546 (A54) (128gb+6gb),Mobile Phones,4899,https://frankotrading.com/product/sam-a546-a54-128gb6gb/?v=6848ae6f8e78
57fe22a3-a66a-b514-885b-c3f497118d9a,frankotrading,Iphone 14 pro max (128gb),Mobile Phones,13600,https://frankotrading.com/product/iphone-14-pro-max-128gb/?v=6848ae6f8e78
588241e8-fe64-3957-263e-057d96c125fb,frankotrading,Xiaomi Redmi 9a (32/2gb),Mobile Phones,860.0078,https://frankotrading.com/product/redmi-9a-32-2/?v=6848ae6f8e78
5a1689dd-5256-1b24-cfa5-90c6847242f0,frankotrading,Itel S23 (128gb+8gb),Mobile Phones,1150,https://frankotrading.com/product/itel-s23-128gb8gb/?v=6848ae6f8e78
5ac93ae4-58ab-1915-8d07-033951a07c28,frankotrading,Samsung A546 (A54) (128gb+6gb) plus free Nokia C30 (32gb+2gb),Mobile Phones,4899,https://frankotrading.com/product/sam-a546-a54-128gb6gb/?v=6848ae6f8e78
